,iati id,project,sector code,sector name,publisher,provider/buyer,year,currency,disbusment
384,XM-DAC-3-1-265858-32370,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2021,DKK,"112,093,951"
385,XM-DAC-3-1-265858-32371,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2017,DKK,"20,000,000"
386,XM-DAC-3-1-265858-32371,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2018,DKK,"9,000,000"
387,XM-DAC-3-1-265858-32371,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2019,DKK,"3,723,313"
388,XM-DAC-3-1-265858-32371,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2020,DKK,"3,620,657"
389,XM-DAC-3-1-265858-32371,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2021,DKK,"3,656,710"
390,XM-DAC-3-1-265858-32371,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2022,DKK,-680
391,XM-DAC-3-1-265858-32372,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2017,DKK,"5,500,000"
392,XM-DAC-3-1-265858-32372,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2018,DKK,"1,000,000"
393,XM-DAC-3-1-265858-32372,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2019,DKK,"670,196"
394,XM-DAC-3-1-265858-32372,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2020,DKK,"920,443"
395,XM-DAC-3-1-265858-32372,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2021,DKK,"2,905,077"
396,XM-DAC-3-1-265858-32373,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2017,DKK,"4,000,000"
397,XM-DAC-3-1-265858-32373,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2018,DKK,"700,000"
398,XM-DAC-3-1-265858-32373,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2019,DKK,"593,995"
399,XM-DAC-3-1-265858-32373,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2020,DKK,"1,020,553"
400,XM-DAC-3-1-265858-32373,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2021,DKK,"1,685,451"
401,XM-DAC-3-1-265858-32374,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2019,DKK,"45,000,000"
402,XM-DAC-3-1-265858-32374,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Luxembourg state treasury,Ministry of Foreign Affairs\, Denmark",2021,DKK,"-44,911,792"
403,XM-DAC-3-1-265858-35089,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Ministry of Water Resources,Ministry of Foreign Affairs\, Denmark",2021,DKK,"1,500,000"
404,XM-DAC-3-1-265858-35089,"Water and Sanitation Programme\, PASEHA 3",14020,Water supply and sanitation - large systems,"Ministry of Foreign Affairs\, Denmark","Ministry of Water Resources,Ministry of Foreign Affairs\, Denmark",2022,DKK,"-249,259"
405,XM-DAC-3-1-42942-7730,Water and sanitation project,14030,Basic drinking water supply and basic sanitation,"Ministry of Foreign Affairs\, Denmark","Ministry of Water\, Environment and the Fight Against Desertification,Ministry of Foreign Affairs\, Denmark",2001,DKK,"2,454,592"
